id,itjuzi_id,name,position,weibo,brief,address,company,school,intustry
52,1307,庄建,方源资本 董事总经理,,"庄建，方源资本董事总经理。庄先生曾担任淡马锡控股（香港）有限公司董事总经理。此前, 庄先生曾服务于美国高盛公司投资银行部, 担任执行董事, 负责高盛公司在中国的兼并收购业务。庄先生为美国执业律师, 加入高盛公司前任职于美国苏利文﹒克伦威尔律师事务所。庄先生持有哈佛大学法学院硕士学位和加拿大Osgoode Hall 法学院学士学位。","香港,中西区","高盛 , 淡马锡",哈佛大学,"互联网 , 移动互联网 , 医疗健康 , 教育 , 金融"
53,1308,赵辰宁,方源资本 董事总经理,http://weibo.com/u/2434153182,"赵辰宁，方源资本董事总经理。赵先生曾担任淡马锡控股（香港）有限公司董事总经理。之前，赵先生于摩根大通亚洲投资基金（CCMP）担任副总裁, 负责中国地区私募股权投资业务。此前, 赵先生任职于高盛公司投资银行部, 主要从事金融服务行业的投资银行业务。赵先生持有伦敦经济学院的金融硕士学位和中国人民银行研究生部的硕士学位。","北京,朝阳区","摩根大通 , 高盛 , 淡马锡",伦敦政治经济学院,"互联网 , 移动互联网 , 医疗健康 , 本地生活 , 教育 , 金融 , 电子商务 , 汽车交通 , 房产服务"
54,1309,徐建章,挚盈资本 投资副总裁,,徐建章，挚盈资本投资副总裁，参与投资朗脉科技、海润影视。,"北京,海淀区",,,互联网
55,1310,王振,挚盈资本 投资经理,,王振，挚盈资本投资经理（北京），参与投资无忧保姆、动网天下、叫个鸭子、淘金路、学壹传媒、一起网。,"北京,海淀区",,,"制造业 , 文化娱乐体育 , 汽车交通 , 企业服务"
56,1311,叶翀,挚盈资本 投资经理,,叶翀，挚盈资本投资经理，参与投资一起网、邻厨,"上海,金山区",,,"移动互联网 , 本地生活 , 教育 , 文化娱乐体育 , 工具软件"
57,1312,黄帅,挚盈资本 投资经理,,黄帅，挚盈资本 投资经理，参与投资淘金路,"江苏,南通",,,金融
58,1313,张依娜,挚盈资本 投资经理,,张依娜，挚盈资本投资经理，参与投资淘金路,"上海,浦东新区",,,金融
59,1314,许四清,阿尔法公社 合伙人,http://weibo.com/u/1764394067,许四清，阿尔法公社合伙人，曾在四家中国高科技上市公司工作过，作为COO带领其中一家ChinaCache在NASDAQ上市。曾先后在中经合创投、奇虎360、ChinaCache、微软等公司任职。,"北京,朝阳区","微软 , 奇虎360 , 中经合集团",,"互联网 , 移动互联网 , 金融 , 文化娱乐体育 , 硬件 , 游戏 , 企业服务"
60,1315,袁皓,长石资本 合伙人,,袁皓，长石资本合伙人。在加盟长石资本之前，袁皓在IBM上海ETC公司担任了多年的财务总监，负责公司整体资金管理、财务控制及税收筹划，任职期间曾帮助IBM建立健全标准化的财务管控体系、并成立高效的财务共享中心、还打造了创新的跨境双向资金池等一系列最佳实践。在加入IBM前，他还曾在BP英国石油中国区任职，早前还曾服务于三九发展上市公司及四大会计师事务所。袁皓拥有同济大学管理学硕士学位，同时也是长江商学院EMBA24期校友。他本人亦拥有中国注册会计师、特许公认会计师及注册内部审计师等多项国内外职业资格。,"上海,徐汇区",IBM,"同济大学 , 长江商学院","互联网 , 移动互联网 , 金融 , 企业服务"
61,1316,郑翔予,琢石投资 董事总经理,,"郑翔予，琢石投资董事总经理。曾担任TCL创投执行董事、创东方投资总监；管理基金规模超过20亿RMB； 多年创业投资经验, 专注大消费、TMT移动互联网行业。主导投资包括移动互联网、电商、化妆品，大数据，O2O，动漫及在线教育等；曾历任宝洁(中国)中高层管理职位，拥有供应链管理、渠道销售、品牌管理和并购等领域经验丰富，主导参与宝洁对吉列、威娜和品客中国区业务的收购整合。","广东,广州","宝洁 , TCL",,"互联网 , 移动互联网 , 医疗健康 , 本地生活 , 教育 , 文化娱乐体育 , 电子商务 , 企业服务"
62,1317,钟潜凯,琢石投资 管理合伙人,,"钟潜凯，琢石投资管理合伙人。专注于跨境高科技领域战略咨询，商业拓展，精品投行卖方/买方并购，融资业务。有海外移动互联网，云计算业务商业经营及管理经验。曾服务于华为，北电，西门子，美国国家石油公司。香港科技大学MBA学位。
• 主导项目：广东省政府无线城市群建设及投资咨询，西班牙电信全球及俄罗斯MTS运营商电信业务战略咨询；国内某大型医疗美容机构O2O业务及战略咨询；全球语意识别领导者Maluuba商业咨询及投资；全球著名Ubuntu云操作系统商业拓展；全球在线付款解决方案领导PayPal者商业咨询及拓展等。","广东,广州","华为 , 西门子 , Nortel北电网络",香港科技大学,"互联网 , 移动互联网 , 医疗健康 , 本地生活 , 企业服务"
63,1318,张薇,琢石投资 管理合伙人,,"张薇，琢石投资管理合伙人。
• 曾任今越投资合伙人、总经理助理，复旦新闻学学士、复旦EMBA。
• 从事金融公关与咨询8年，亦拥有多年主流媒体工作经验，拥有广泛的政府关系资源和投资机构资源，担任过多家上市企业媒体顾问，曾负责或重点参与陕鼓动力、青岛海尔、洋河股份、唐人神、好想你、希努尔、海康威视、平安银行等数十家首发融资推介、再融资、常年IR顾问以及市值管理等项目。","广东,广州",,复旦大学,"互联网 , 教育 , 金融 , 文化娱乐体育"
64,1319,谢伟峰,琢石投资 管理合伙人,http://weibo.com/u/1406617240,"谢伟峰，琢石投资管理合伙人。
• 中国注册会计师、注册资产评估师，注册税务师；曾在毕马威会计师事务所任助理经理、招商证券投资银行总部任高级经理及广东明杰环保集团任董事长助理、副总经理。

• 他曾负责或重点参与坚瑞消防、西陇化工、鹿山新材、厦门万里石、真彩文具、珠江电影、浩云安防等项目的IPO工作，负责或重点参与恒健投资、广东省广电网络的重大资产重组项目，具有丰富的财务分析及投资银行业务经验。","广东,广州","毕马威KPMG , 招商证券",,"互联网 , 医疗健康 , 本地生活 , 教育 , 金融"
65,1320,张龙,琢石投资 投资副总裁,,"张龙，琢石投资投资副总监。
• 曾任China First Capital总监，浙大学士、港大硕士。
• 专注于私募股权融资、卖方/买方并购业务，在《21世纪经济报道》、《福布斯》、《财经》、《China Venture》等发表文章。
• 曾深度参与中国第一个由投行主导的国企改制项目——黑石集团8000万美金收购五粮液集团某子公司；中国唯一一体化玉文化企业佘太翠玉业——2亿人民币私募股权融资；中国最大进口红酒经营商优传酒业——8000万人民币私募股权融资。","欧洲,",,浙江大学,"互联网 , 本地生活 , 金融 , 文化娱乐体育"
66,1286,陶洋峰,零一创投 分析师,,"""陶洋峰(Young Tao)，零一创投分析师，加入零一创投前曾就职于Realtek苏州公司，任IC设计验证工程师，拥有成功tapeout流片数款Ethernet Switch IC的经验；
陶洋峰本科毕业于四川大学，以优异成绩获得医学信息工程专业学士学位；毕业后以优异成绩在东南大学获得集成电路工程硕士学位；
希望能帮助创业者实现从0到1的突破，并肩成长，共创伟业。""","上海,浦东新区",,"四川大学 , 东南大学","移动互联网 , 本地生活 , 教育 , 金融 , 电子商务 , 汽车交通 , 房产服务 , 企业服务"
67,1287,赵勇,零一创投 合伙人,,"赵勇，零一创投合伙人，于2009-15年作为联合创始人和COO加入国内领先的互联网游戏发行和运营平台公司上海恺英网络（正在A股借壳上市：SZ002517）。恺英开发的“摩天大楼”是腾讯开放平台第一个接入的第三方社区游戏，总用户超过1亿人。网页游戏“蜀山传奇”于2011年推出后也成为腾讯上收入领先的第三方页游。恺英网络旗下的XY页游平台(XY.com)是国内领先的网页游戏联运平台，XY苹果助手是国内领先的移动应用分发平台。2014年恺英发行的“全民奇迹”手游创造了首日充值2600万元的行业纪录。恺英网络目前员工总数为700人。
在加入恺英网络之前，他于2007年至09年在凯鹏华盈中国基金（KPCB）任副总裁，投资了10余家互联网和消费领域的领先企业，包括在香港上市的中国最大的汽车租赁公司神州租车(HK:00699)，国内领先的互联网出版公司北京中文在线（SZ300364）。赵勇先生还曾就职于麦肯锡和埃森哲公司。
赵勇取得了哥伦比亚大学MBA学位和清华大学水利工程和企业管理双学士学位。""","上海,浦东新区",,"清华大学 , 哥伦比亚大学","移动互联网 , 本地生活 , 教育 , 金融 , 电子商务 , 汽车交通 , 企业服务"
68,1288,余璐,零一创投 助理副总裁,,"余璐，零一创投助理副总裁，加入零一创投之前，曾就职于华映资本。完成了小恩爱、潮Wi-Fi、爱代驾、童年智造、上海慧银、微盟、蜂蜜笔记、毛遂网等多个移动互联网及互联网跨界项目的投资。参与近20个互联网项目的投资决策和投后管理的工作。聚焦移动互联网，O2O，消费服务，文化/新媒体领域。

余璐毕业于英国莱斯特大学（University of Leicester），以优异的成绩获文学硕士。参与2012年伦敦奥运会，担任工作人员。

希望帮助极致的创业者，从0到1，实现梦想；从1到100，共创辉煌。","上海,浦东新区",,英国莱斯特大学,"移动互联网 , 本地生活 , 金融 , 电子商务 , 汽车交通 , 企业服务"
69,1289,王欣Martin,零一创投 助理副总裁,,"王欣Martin，零一创投助理副总裁，加入零一创投前，在IDG资本和弘尚资产有过丰富的实习经历，参与了多个项目的尽调评估工作，覆盖了O2O、电商、社交等多个领域。更早之前，在制造业有多年销售、服务及管理经验。

拥有上海交通大学上海高级金融学院MBA学位以及上海交通大学电气工程与自动化专业学士学位","上海,浦东新区",,上海交通大学,"互联网 , 本地生活 , 教育 , 汽车交通 , 企业服务"
70,1290,许小林,东方华盖创投 创始合伙人,http://weibo.com/u/2633667030,许小林，华盖资本创始合伙人。在此之前曾历任建银国际财富管理有限公司（建银国际产业基金）总经理、建银国际资产管理公司董事、投资总监。在加入建银国际前，曾任长城证券并购部总经理等。曾主导投资世茂房地产、太平洋造船、中国匹克、复星国际、CCTV移动传媒、中国智能交通、嘉寓股份、东阳光、博生医疗、拜尔口腔、鹭燕股份、康莱德、海南亚洲等七十多个项目。许小林先生毕业于北京大学国际经济专业；许小林先生同时为中华创投家同学会会长、《校友汇》杂志社会长。,"北京,朝阳区",建银国际,北京大学,"互联网 , 移动互联网 , 医疗健康 , 环保能源 , 制造业 , 教育 , 金融 , 房产服务"
71,1291,鹿炳辉,东方华盖创投 创始合伙人,,鹿炳辉，华盖资本创始合伙人。毕业于北京大学，13年投资银行和基金投资经历，前A股保荐代表人，曾任KKR全球副总裁、高盛中国执行董事和中银国际投资银行部副总裁，作为核心成员参与两只美元基金的募集和设立，管理资产规模30亿美元。拥有丰富的基金运作和资本市场运作经验，已成功完成数十家企业的投资和资本市场运作。投资已上市企业包括海普瑞、永晖焦煤等；未上市企业包括华致酒行、润东汽车、恒天财富、中国国际金融有限公司、现想中国等。资本市场运作项目包括新东方教育、国美/永乐电器、中国平安、林洋太阳能、江西赛维、保利协鑫、中国石化、盈德气体、金风科技、华能新能源、华润电力、许继电气、平高电气、京能清洁能源等。,"北京,朝阳区","高盛 , KKR集团",北京大学,"互联网 , 移动互联网 , 医疗健康 , 环保能源 , 金融 , 硬件 , 房产服务"
